node_id,degree,betweenness,closeness,eigenvector,composite,lat,lon,frequency
217,0.004819277108433735,0.0,0.039050797012277136,2.475402835103507e-10,0.011552452897270906,22.927762174938813,113.55150800817158,0
219,0.004819277108433735,0.4207203694003063,0.03959630429231376,1.196020290559955e-07,0.6519876961471085,22.87592293889649,112.91186183863968,0
220,0.004819277108433735,0.021925382690181013,0.038708762342646155,2.5759954062846204e-10,0.04481593110243866,22.749221202934663,113.3982129847559,0
221,0.00963855421686747,0.43949110451467677,0.04045370458210796,3.34344252254251e-08,0.6817424030359158,22.67203060283505,113.09509067680976,0
223,0.0024096385542168677,0.0,0.02265514488778618,4.7144614101729e-12,0.006126434575183204,24.25576115336434,113.4653453653198,0
224,0.004819277108433735,0.11291542983528316,0.014449275393011666,1.2105475682909358e-06,0.1759474485603076,23.15775167297051,111.67364941706884,0
225,0.00963855421686747,0.03790233397357546,0.03504217226994773,5.336087828174908e-11,0.06894995322231527,22.53974616222545,113.81114745352411,0
226,0.0072289156626506035,0.0071513105562346,0.02751805292944676,0.0007231231484934539,0.019461503812152052,23.254195611384446,113.12570693405196,0
228,0.004819277108433735,0.0,0.032050034197927076,1.9439934718925646e-08,0.009433973510280204,23.056728984148144,113.5007666226946,0
230,0.004819277108433735,0.09149642046446656,0.013571393051154594,0.0003026568402940807,0.14310677706386976,23.19223369267389,111.62337731958752,0
231,0.004819277108433735,0.11712938711367207,0.014635531764918878,8.543911567775553e-07,0.1824167653474882,23.160303464910346,111.6826399692784,0
232,0.004819277108433735,0.0,0.03944051804569781,2.788488610984774e-08,0.011670387217518143,22.75987699228624,113.0757943515934,0
234,0.004819277108433735,0.31011000523834464,0.026302933479727175,1.0660774466973226e-05,0.479634214836539,23.097212099699707,112.54274286194796,0
236,0.0072289156626506035,0.03315290146091612,0.023326313198309696,5.922857123351444e-15,0.0577121851672596,23.12115309473592,113.6599075116622,0
