node_id,lat,lon,type,frequency,ship_count
390,23.02776543983259,112.988802156944,merge_point,47,44
392,23.045707570545336,113.22724955134886,turn_point,47,43
393,23.11382127390861,113.25670767192103,turn_point,46,1
395,23.12074028837061,112.23816173621968,waypoint,45,23
405,23.08486626505661,113.24566890737547,turn_point,45,1
407,23.043771689453685,112.9796448831246,turn_point,44,20
411,23.03491031074624,113.00170609634355,turn_point,44,2
413,23.05577810678613,113.2682368470385,turn_point,44,39
415,23.090679515699502,113.57661997388782,turn_point,44,1
419,23.09224761275384,113.4282162902385,turn_point,43,2
427,23.02824166470644,112.99075862925535,turn_point,42,41
429,23.109025364066085,113.60979581724432,turn_point,42,1
434,23.02920480864079,113.02328237400128,turn_point,41,38
436,23.030771793652264,113.0212778096836,turn_point,41,40
437,23.032211072173315,112.99580663070108,turn_point,41,39
439,23.05380954278572,113.26070965323336,turn_point,41,39
447,23.160210371793124,112.86726863361312,turn_point,39,39
449,22.985266788957848,113.13429972977606,turn_point,38,37
454,23.05173224333004,113.25673023174733,turn_point,38,37
455,23.0572674056401,113.27274561315626,turn_point,38,37
458,23.006759247155312,113.06725936889042,turn_point,37,34
459,23.01824813441624,113.17575411017413,turn_point,37,35
485,23.153304612866968,112.81361743925711,turn_point,35,2
494,23.07991056493153,113.38419366750772,turn_point,34,2
496,22.98849218779708,113.15028618478756,turn_point,33,2
501,23.03421667992904,112.9997884386492,turn_point,33,32
510,23.05348993896748,113.30617891929462,turn_point,32,2
511,23.057769252534392,113.27525512093516,turn_point,32,32
524,23.15577165978292,112.81723214648012,turn_point,31,30
525,23.16119070845342,112.86277935679604,turn_point,31,31
535,23.1532378562296,112.88521868628308,turn_point,30,28
541,22.986719596463665,113.13626685208334,turn_point,29,27
549,23.154700614020538,112.81529031650986,turn_point,29,28
550,23.16078111772721,112.85326856354888,turn_point,29,29
565,23.07780019427728,113.46514408978328,turn_point,28,3
580,23.08281847052436,113.48401401349231,turn_point,27,2
587,22.97760941817366,113.12365737752884,turn_point,26,2
595,23.05372387700444,113.29622292657024,turn_point,26,26
603,23.00577164979492,113.06225819262686,turn_point,25,24
610,23.044304119223995,113.3432468821028,turn_point,25,25
614,23.05769797044258,113.28379138972622,turn_point,25,24
618,23.15804115900677,112.83871842290569,turn_point,25,2
621,23.16080866791517,112.86519797047735,turn_point,25,25
637,23.039282869619427,113.34876534136778,turn_point,24,24
639,23.05279224838038,113.32321640798882,turn_point,24,24
650,23.15895274796312,112.8452848630877,turn_point,24,2
663,23.052212243233672,113.32627445250026,turn_point,23,23
668,23.064757932006057,113.4197441788431,turn_point,23,23
669,23.067785934857817,113.47926166380807,turn_point,23,1
674,23.1574662771376,112.81926594280216,turn_point,23,2
679,23.175076012190605,112.74841023685504,turn_point,23,1
689,23.075696485569345,113.43330714330196,turn_point,22,22
695,23.15767926803403,112.82175292742856,turn_point,22,21
696,22.963302775205246,113.15313711056604,turn_point,21,3
703,23.05073729487188,113.3307122510852,turn_point,21,20
710,23.0855628509527,113.40557641890676,turn_point,21,1
716,23.092307652962244,113.46013488559788,turn_point,20,13
722,23.01330168035105,113.16717239347454,turn_point,20,20
725,23.05225663143243,113.30473649612824,turn_point,20,17
728,23.145212880730792,112.80426062405364,turn_point,20,19
734,23.16077773382641,112.86025067014768,turn_point,20,19
737,23.21597995465705,112.8058154823271,turn_point,20,1
750,23.05274252920823,113.2587690697422,merge_point,19,19
755,23.057244449737663,113.2697542222094,turn_point,19,15
757,23.05775408040735,113.28595137045612,turn_point,19,2
759,23.06925718819544,113.42423422289828,turn_point,19,19
760,23.072724766434693,113.42823661243654,turn_point,19,19
762,23.074818274298973,113.4312350503224,turn_point,19,18
764,23.10718661558024,113.38789982892486,turn_point,19,1
767,23.157305709671544,112.8407123691094,turn_point,19,19
775,22.99879667846984,113.07476052122216,turn_point,18,18
784,23.052132631316848,113.30778033737434,turn_point,18,17
789,23.0631960194226,113.41832335230298,turn_point,18,17
790,23.066288354667407,113.42121910943636,turn_point,18,18
793,23.076558508308374,113.48825719323668,turn_point,18,2
795,23.151769031687287,112.88672898304668,turn_point,18,18
809,23.004318153121726,113.05822437311096,turn_point,17,16
815,23.04474652313549,113.2237014149968,turn_point,17,17
830,23.06027062194613,113.26825397772735,turn_point,17,15
831,23.06130663944625,113.41720213539192,turn_point,17,17
837,23.09176114110555,112.09920915333414,turn_point,17,17
838,23.10673707776933,113.60826106198024,turn_point,17,15
839,23.142240210673528,112.79875167762764,merge_point,17,15
854,23.027328170301253,113.0251769817012,turn_point,16,16
867,23.058976629862133,113.36464375224443,turn_point,16,1
869,23.06775134852841,113.422376297102,turn_point,16,15
876,23.09157400543024,113.58320665895042,turn_point,16,2
877,23.10988131113384,113.38990943723536,turn_point,16,2
891,23.00289222093464,113.1605818791918,turn_point,15,2
897,23.044248937724536,113.21975803854208,turn_point,15,15
898,23.04881834452108,113.33082342791788,turn_point,15,3
917,23.158340285807657,112.84323994137436,turn_point,15,15
945,23.051814268818845,113.31074985240456,merge_point,14,14
954,23.07074157905614,113.42575972858972,turn_point,14,14
961,23.09007902530858,113.66511813034845,turn_point,14,1
