node_id,cluster_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type,node_count,final_type
2046,-1,23.072754496085636,112.97171810116191,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2047,-1,23.07282596785628,112.97218229600826,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2048,-1,23.07275786456391,113.42867059192436,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2049,-1,23.0728692503977,113.47400278500788,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2050,-1,23.072731254513055,113.47630904256766,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2051,-1,23.07350920793042,113.4725992355973,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2052,-1,23.073961407369893,112.3946614006799,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2053,-1,23.07392664760533,113.42987745018229,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2054,-1,23.073604950185608,113.4303718032104,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2055,-1,23.07362613834781,113.4745858780554,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2056,-1,23.073679652286756,113.48976200367305,stop_point,3,2,"{'waypoint': 1, 'stop_point': 2}",turn_point,1,low_frequency_point
2057,-1,23.074281033045356,112.03571309520446,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2058,-1,23.0741724235021,112.04120947631604,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2059,-1,23.074338265888063,112.04190072833687,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2060,-1,23.074265675429174,113.4312120142214,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2061,-1,23.074765176666173,112.03717948128487,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2062,-1,23.07462207129633,113.25379244580752,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2063,-1,23.07474424333452,113.43098887194802,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2064,-1,23.074628078107565,113.47252790817384,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2065,-1,23.07525078320174,112.03580070915912,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2066,-1,23.075113533194628,112.03732599528189,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2067,-1,23.07528302698741,112.041801361525,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2068,-1,23.075120571223007,113.38275101604775,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2069,-1,23.075981323049298,113.25265619645188,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2070,-1,23.0761253786391,112.3953281614058,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2071,-1,23.076264445464926,113.43415459942604,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2072,-1,23.076212980361813,113.43477774341382,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2073,-1,23.076628231499487,112.02969647386696,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2074,-1,23.07707423150997,112.15985632613518,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2075,-1,23.07670605228039,113.43425972810348,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2076,-1,23.07670083314099,113.4351818163439,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2077,-1,23.076847485697414,113.43574186782678,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2078,-1,23.076905505378665,113.46381357967225,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2079,-1,23.07668876775494,113.46430494369356,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2080,-1,23.07679067380666,113.46580161838837,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2081,-1,23.077137814128292,113.43637451941152,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2082,-1,23.077271843058156,113.43675056335273,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2083,-1,23.07717337198689,113.43722074619284,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2084,-1,23.07722789039072,113.4627472685727,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2085,-1,23.077389727500663,113.4648362877471,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2086,-1,23.077338499268166,113.5433017463222,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2087,-1,23.077956316310065,112.3948419683299,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2088,-1,23.07765807928186,113.435716613286,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2089,-1,23.077750301538064,113.4386287252084,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2090,-1,23.07766505195163,113.54325434828185,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2091,-1,23.078416762655706,112.9698837187244,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2092,-1,23.078228113699726,112.97029008958316,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2093,-1,23.078328727569257,113.43786026136165,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2094,-1,23.078722835650932,112.39532812721615,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2095,-1,23.079066703539343,113.24990729424508,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2096,-1,23.07879885351493,113.44628450242637,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2097,-1,23.078901685598442,113.45341699440587,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2098,-1,23.07903118263706,113.45453307915534,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2099,-1,23.078648075502148,113.46323029772492,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2100,-1,23.07933698692267,112.96867028100216,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2101,-1,23.079213021091558,113.25021433613723,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2102,-1,23.07932635561893,113.25074059231144,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2103,-1,23.079246256402,113.43868779293314,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2104,-1,23.079149102750005,113.43968445080175,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2105,-1,23.07930083714361,113.44376863736748,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2106,-1,23.079380994973075,113.44957657004939,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2107,-1,23.079633455777344,112.07111479689735,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2108,-1,23.07995051253981,112.14799316495385,turn_point,3,1,"{'turn_point': 2, 'stop_point': 1}",merge_point,1,low_frequency_point
2109,-1,23.079888069803115,113.38425328897455,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2110,-1,23.079671648825354,113.45009807300971,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2111,-1,23.07979933670255,113.54482759707712,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2112,-1,23.08031408107577,112.07233743356188,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2113,-1,23.080262998034918,113.2490762439866,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2114,-1,23.08046332880932,113.45389059770473,waypoint,3,2,"{'stop_point': 1, 'waypoint': 2}",turn_point,1,low_frequency_point
2115,-1,23.080914045878398,112.39360900433057,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2116,-1,23.08053247321155,113.24957817024541,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2117,-1,23.080707305603827,113.43829984033762,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2118,-1,23.081161725547418,113.43977340306073,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2119,-1,23.081235931058384,113.5462496845513,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2120,-1,23.081296890992615,113.54663019491274,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2121,-1,23.081611991266687,113.54730283432667,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2122,-1,23.081818885100347,113.54791764193018,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2123,-1,23.081687592752314,113.54873486224142,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2124,-1,23.08207619329345,112.53084263534305,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2125,-1,23.08212811583998,112.53120859227323,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2126,-1,23.082277986936603,112.96732499987087,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2127,-1,23.082752941394745,112.19932836908986,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2128,-1,23.08322279394495,112.5312324072146,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2129,-1,23.083263832128903,112.96661639568747,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2130,-1,23.08326215699412,113.43553150523672,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2131,-1,23.084660233830057,113.46705426270792,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2132,-1,23.085220331176725,113.24712508095585,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2133,-1,23.085700760604215,112.39330496993722,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2134,-1,23.085785283999616,112.53124403817242,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2135,-1,23.085548261946226,113.40557415778515,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2136,-1,23.085771663413727,113.55931645840225,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2137,-1,23.086271228619324,112.39337382317593,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2138,-1,23.086899375805576,112.13426177305122,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2139,-1,23.08680902866361,112.39373325613695,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2140,-1,23.086809290698127,113.56144029915396,turn_point,3,1,"{'turn_point': 1, 'stop_point': 1, 'waypoint': 1}",turn_point,1,low_frequency_point
2141,-1,23.087317067101253,111.99428638293894,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2142,-1,23.087157941557148,112.39411879740436,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2143,-1,23.087274767099057,112.9637587756538,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2144,-1,23.087174997346928,113.56295692001197,turn_point,3,1,{'turn_point': 3},turn_point,1,low_frequency_point
2145,-1,23.08773040881223,112.13232797944865,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2146,-1,23.087870772326323,113.46374022919149,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2147,-1,23.0878141024765,113.57260222368507,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2148,-1,23.088428545070492,112.39282099583866,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2149,-1,23.08830872385899,113.43206919535474,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2150,-1,23.0881602456662,113.57171148237705,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2151,-1,23.088983751771707,112.53320303287813,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2152,-1,23.088710142470532,113.43085723134023,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2153,-1,23.089213340556057,111.98871746449454,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2154,-1,23.08929288629517,112.53375925147289,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2155,-1,23.089331506495544,112.5341527529664,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2156,-1,23.08919380285119,113.43041939118245,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2157,-1,23.089261112522024,113.5716869757403,waypoint,3,2,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",merge_point,1,low_frequency_point
2158,-1,23.089408310453944,113.57321620462257,waypoint,3,1,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",merge_point,1,low_frequency_point
2159,-1,23.0899044103174,112.09221879362504,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2160,-1,23.089885802281902,112.53367199279539,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2161,-1,23.089881821583788,112.96197600987227,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2162,-1,23.089742056886895,113.43017819497958,waypoint,3,3,"{'turn_point': 1, 'waypoint': 2}",turn_point,1,low_frequency_point
2163,-1,23.08977106127159,113.57437653830418,turn_point,3,2,"{'turn_point': 1, 'stop_point': 1, 'waypoint': 1}",turn_point,1,low_frequency_point
2164,-1,23.089593882286778,113.63125228514279,stop_point,3,1,{'stop_point': 3},turn_point,1,low_frequency_point
2165,-1,23.090197784826415,112.53527588265672,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2166,-1,23.090478625880976,113.41323732178682,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2167,-1,23.09029237356165,113.41461729383855,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2168,-1,23.090292130747866,113.4254386777604,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2169,-1,23.090404052430245,113.45550404401521,waypoint,3,1,"{'stop_point': 1, 'waypoint': 2}",turn_point,1,low_frequency_point
2170,-1,23.09082574940125,112.96137966775701,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2171,-1,23.09096450709817,112.9624984469474,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2172,-1,23.09071056053358,113.41219240741911,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2173,-1,23.09069602832956,113.4180399507697,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2174,-1,23.09066434536419,113.44962220403119,waypoint,3,2,"{'stop_point': 1, 'waypoint': 2}",turn_point,1,low_frequency_point
2175,-1,23.091223258297997,112.10284348067557,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2176,-1,23.091206300132388,113.42320534867508,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2177,-1,23.09127207136284,113.42462680519857,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2178,-1,23.091793984213094,112.39440552510091,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2179,-1,23.09190607623455,112.96152278619891,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2180,-1,23.09184547608474,113.45132143593321,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2181,-1,23.092259316411752,111.98481536869825,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2182,-1,23.09229319728902,112.393848246221,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2183,-1,23.09231277839308,112.95916752235915,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2184,-1,23.09283600709597,112.3941798275821,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2185,-1,23.09285059190546,112.95790942588307,waypoint,3,2,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",bifurcation_point,1,low_frequency_point
2186,-1,23.092872928336348,113.42578448196541,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2187,-1,23.092667218969435,113.58525241929404,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2188,-1,23.093318023646603,112.3942785878201,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2189,-1,23.09328980521273,112.39484602918844,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2190,-1,23.09354888266575,112.9591680616369,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2191,-1,23.093238799842666,113.45022450147496,turn_point,3,2,"{'turn_point': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2192,-1,23.0937236047244,112.39467857473385,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2193,-1,23.093760501478485,112.95807048469695,turn_point,3,2,"{'turn_point': 1, 'waypoint': 1, 'stop_point': 1}",turn_point,1,low_frequency_point
2194,-1,23.093845974600526,113.63075044859437,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2195,-1,23.094206462047385,112.39429111626987,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2196,-1,23.094245607133264,112.39523520990697,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2197,-1,23.094152782091815,112.95831353062958,waypoint,3,3,"{'waypoint': 2, 'turn_point': 1}",turn_point,1,low_frequency_point
2198,-1,23.094212113995795,113.44532341456907,turn_point,3,2,"{'turn_point': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2199,-1,23.094252233694494,113.63075153838179,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2200,-1,23.094748262373525,112.39381555243034,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2201,-1,23.095040074965695,112.53825333870441,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2202,-1,23.094798978764626,113.58879571543416,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2203,-1,23.094730390654295,113.68219237536952,turn_point,3,2,"{'turn_point': 1, 'waypoint': 1, 'stop_point': 1}",merge_point,1,low_frequency_point
2204,-1,23.09551266918251,112.39367711794054,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2205,-1,23.095189579515505,112.53874859387047,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2206,-1,23.09514991370733,112.95831434546561,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2207,-1,23.095772474623697,112.394259213444,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2208,-1,23.095710493674364,112.95678268462503,waypoint,3,2,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",merge_point,1,low_frequency_point
2209,-1,23.095742362211155,112.95824091335511,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2210,-1,23.0963178805661,112.54012642484174,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2211,-1,23.096232682898066,113.59084254573993,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2212,-1,23.09674046587607,112.95765109425304,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2213,-1,23.096710361299486,112.95852064176212,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2214,-1,23.09706308096598,113.2422269697526,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2215,-1,23.097162426501182,113.24316404343381,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2216,-1,23.097447839544966,113.41823937671852,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2217,-1,23.098189250677784,112.39549235664771,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2218,-1,23.098915609027255,113.40262079514112,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2219,-1,23.098800094537378,113.40382509066573,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2220,-1,23.099126452268855,113.24093846545941,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2221,-1,23.099716906449583,112.95556862918713,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2222,-1,23.099996123954053,113.39579486330797,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2223,-1,23.10022890736641,112.95569794202022,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2224,-1,23.100188268241226,113.24112530015537,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2225,-1,23.10117987567511,113.41861265529946,turn_point,3,1,{'turn_point': 3},turn_point,1,low_frequency_point
2226,-1,23.1024079915798,111.97781459088249,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",merge_point,1,low_frequency_point
2227,-1,23.10280836592573,113.5966363778334,stop_point,3,2,"{'turn_point': 1, 'stop_point': 2}",bifurcation_point,1,low_frequency_point
2228,-1,23.10270695156769,113.63497621758219,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2229,-1,23.103215528686984,113.23965459380646,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2230,-1,23.103256463167174,113.59978851419449,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2231,-1,23.103623790487855,112.95256945710804,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2232,-1,23.103694361023468,113.23921405429361,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2233,-1,23.103847217371754,113.59977014492654,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2234,-1,23.103995753974097,113.63618096004814,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2235,-1,23.104397464485185,111.97619603058456,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2236,-1,23.10425575358644,112.95271008862208,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2237,-1,23.10407919349617,113.23851409666646,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2238,-1,23.104727180935637,112.95173787537048,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2239,-1,23.1046546381187,112.95273175441726,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2240,-1,23.104651476182475,113.60046019576018,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2241,-1,23.104624188484348,113.63472598893384,waypoint,3,1,{'waypoint': 3},merge_point,1,low_frequency_point
2242,-1,23.10530969104867,113.23672883466558,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2243,-1,23.105732728959406,113.23623600691349,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2244,-1,23.105869968395595,113.62929415465216,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2245,-1,23.10577055967775,113.6327450090212,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2246,-1,23.10635659363503,113.39120299599436,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2247,-1,23.106391995626762,113.60889655770625,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2248,-1,23.106523948178534,113.61169000859923,waypoint,3,2,"{'turn_point': 1, 'waypoint': 2}",turn_point,1,low_frequency_point
2249,-1,23.106251385082988,113.61235314912433,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2250,-1,23.106717374604028,113.60966150202394,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2251,-1,23.106743719529273,113.61134066538916,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",merge_point,1,low_frequency_point
2252,-1,23.10676004647753,113.6141883284263,turn_point,3,2,"{'waypoint': 1, 'turn_point': 2}",turn_point,1,low_frequency_point
2253,-1,23.10671348412497,113.62074009327516,turn_point,3,2,"{'turn_point': 2, 'stop_point': 1}",merge_point,1,low_frequency_point
2254,-1,23.10726348831949,113.24249457363946,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2255,-1,23.107209464454257,113.38790546185187,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",merge_point,1,low_frequency_point
2256,-1,23.1072946095099,113.61395726516255,turn_point,3,1,"{'waypoint': 1, 'turn_point': 2}",turn_point,1,low_frequency_point
2257,-1,23.107135538958033,113.61827352968083,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2258,-1,23.107242574248485,113.62035543165474,turn_point,3,1,"{'waypoint': 1, 'turn_point': 2}",turn_point,1,low_frequency_point
2259,-1,23.10713946852634,113.6408455325852,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2260,-1,23.107403216328716,113.64118458438611,waypoint,3,2,"{'waypoint': 2, 'turn_point': 1}",turn_point,1,low_frequency_point
2261,-1,23.107753592784444,112.95068702512044,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2262,-1,23.107907773817033,113.29587303362725,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2263,-1,23.108057651183067,113.30170075173277,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2264,-1,23.108092537314356,113.3024088063117,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2265,-1,23.107678968148807,113.60995131732803,turn_point,3,2,"{'turn_point': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2266,-1,23.108297101090077,112.94919319074063,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2267,-1,23.108200820311186,113.30130193092418,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2268,-1,23.108316356464098,113.3880871833607,waypoint,3,3,"{'waypoint': 2, 'turn_point': 1}",merge_point,1,low_frequency_point
2269,-1,23.108037153829997,113.61504908215734,stop_point,3,1,{'stop_point': 3},turn_point,1,low_frequency_point
2270,-1,23.108127649902514,113.61564017595974,stop_point,3,2,"{'waypoint': 1, 'stop_point': 2}",turn_point,1,low_frequency_point
2271,-1,23.1081741662269,113.62306123716023,turn_point,3,1,"{'turn_point': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2272,-1,23.10879503655488,112.94980952536308,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2273,-1,23.108934357437445,113.28959418907674,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2274,-1,23.108734075692563,113.30387095444333,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2275,-1,23.109165245964313,112.2175349304855,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2276,-1,23.10932368799907,113.28874014324121,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2277,-1,23.10970147486022,112.94912872066463,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2278,-1,23.10969220128423,113.28923353180362,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2279,-1,23.110073584849527,113.25147024878106,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2280,-1,23.11102945226645,112.94622820173345,stop_point,3,2,"{'stop_point': 1, 'waypoint': 1, 'turn_point': 1}",turn_point,1,low_frequency_point
2281,-1,23.11069484454647,112.94775225122446,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2282,-1,23.11071670819061,113.28694339155874,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
