node_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type
13339,22.980966987620896,113.09803071080688,waypoint,1,1,{'waypoint': 1},waypoint
13340,22.980805455670975,113.12796717212453,waypoint,1,1,{'waypoint': 1},waypoint
13341,22.98056571091113,113.12849934435785,waypoint,1,1,{'waypoint': 1},turn_point
13342,22.981420158078286,113.08474382026965,waypoint,1,1,{'waypoint': 1},turn_point
13343,22.981484068028823,113.0853457360688,waypoint,1,1,{'waypoint': 1},turn_point
13344,22.981133798803683,113.08556173532986,waypoint,1,1,{'waypoint': 1},turn_point
13345,22.981358423886853,113.0892827970632,waypoint,1,1,{'waypoint': 1},waypoint
13346,22.981209068498075,113.09258975679344,waypoint,1,1,{'waypoint': 1},turn_point
13347,22.98122575628737,113.13026832237048,waypoint,1,1,{'waypoint': 1},merge_point
13348,22.98109114602866,113.52450888972533,waypoint,1,1,{'waypoint': 1},turn_point
13349,22.98155260745316,113.08593650895298,waypoint,1,1,{'waypoint': 1},turn_point
13350,22.981869147978664,113.08812415537606,waypoint,1,1,{'waypoint': 1},turn_point
13351,22.98166944771685,113.08899987302529,waypoint,1,1,{'waypoint': 1},turn_point
13352,22.98177418888512,113.09006617447571,waypoint,1,1,{'waypoint': 1},turn_point
13353,22.98184777888651,113.10180038552687,waypoint,1,1,{'waypoint': 1},waypoint
13354,22.982180764197203,113.08753518677374,waypoint,1,1,{'waypoint': 1},turn_point
13355,22.982751151275362,112.97439909931717,waypoint,1,1,{'waypoint': 1},turn_point
13356,22.98272502820462,112.97512554316509,waypoint,1,1,{'waypoint': 1},turn_point
13357,22.98278825081527,112.9758688179924,waypoint,1,1,{'waypoint': 1},turn_point
13358,22.982959523501645,113.0829177088661,waypoint,1,1,{'waypoint': 1},merge_point
13359,22.982731496293177,113.08535862359918,waypoint,1,1,{'waypoint': 1},turn_point
13360,22.982608770690504,113.08567017352924,waypoint,1,1,{'waypoint': 1},turn_point
13361,22.9827229900321,113.08881188280347,waypoint,1,1,{'waypoint': 1},turn_point
13362,22.982569861793692,113.09046993331769,waypoint,1,1,{'waypoint': 1},turn_point
13363,22.982623458306172,113.52359974513314,waypoint,1,1,{'waypoint': 1},turn_point
13364,22.982849859050344,113.52408802710242,waypoint,1,1,{'waypoint': 1},turn_point
13365,22.98267748767966,113.56717981461566,waypoint,1,1,{'waypoint': 1},waypoint
13366,22.98330456373404,113.08265305123474,waypoint,1,1,{'waypoint': 1},turn_point
13367,22.98307305992898,113.13219445637257,stop_point,1,1,{'stop_point': 1},merge_point
13368,22.983112081427546,113.52219516068672,waypoint,1,1,{'waypoint': 1},waypoint
13369,22.98305683304896,113.52260314180491,waypoint,1,1,{'waypoint': 1},turn_point
13370,22.98380692551124,113.08243055708265,waypoint,1,1,{'waypoint': 1},turn_point
13371,22.983886187719207,113.08304635895999,waypoint,1,1,{'waypoint': 1},turn_point
13372,22.98373099835079,113.0841084211716,waypoint,1,1,{'waypoint': 1},turn_point
13373,22.983747169578823,113.084620390536,waypoint,1,1,{'waypoint': 1},turn_point
13374,22.98351915073721,113.0874209487472,waypoint,1,1,{'waypoint': 1},turn_point
13375,22.98393650969318,113.09094776466063,waypoint,1,1,{'waypoint': 1},waypoint
13376,22.983740722865353,113.13217945650514,waypoint,1,1,{'waypoint': 1},merge_point
13377,22.983545770373752,113.13306879847772,stop_point,1,1,{'stop_point': 1},merge_point
13378,22.98353469418556,113.52262516174054,waypoint,1,1,{'waypoint': 1},turn_point
13379,22.984157210722827,113.083912748948,waypoint,1,1,{'waypoint': 1},merge_point
13380,22.984053722537013,113.08525857485417,waypoint,1,1,{'waypoint': 1},turn_point
13381,22.98437681740729,113.09449700743687,waypoint,1,1,{'waypoint': 1},waypoint
13382,22.98404204007601,113.11222475889123,waypoint,1,1,{'waypoint': 1},waypoint
13383,22.984241217251167,113.11973431960787,waypoint,1,1,{'waypoint': 1},waypoint
13384,22.984460210969406,113.13361482639013,waypoint,1,1,{'waypoint': 1},turn_point
13385,22.984660530225987,113.08291304294607,waypoint,1,1,{'waypoint': 1},turn_point
13386,22.984628325156258,113.08643099980452,waypoint,1,1,{'waypoint': 1},turn_point
13387,22.984970589482046,113.09990070481776,waypoint,1,1,{'waypoint': 1},waypoint
13388,22.98460973847601,113.13456849765262,waypoint,1,1,{'waypoint': 1},turn_point
13389,22.98484000062945,113.53457159044494,waypoint,1,1,{'waypoint': 1},merge_point
13390,22.98543168209644,113.08105685178106,waypoint,1,1,{'waypoint': 1},turn_point
13391,22.98517526619694,113.53530767228688,turn_point,1,1,{'turn_point': 1},turn_point
13392,22.985874998427477,112.85671809298367,waypoint,1,1,{'waypoint': 1},waypoint
13393,22.985772920822058,113.07819099672822,waypoint,1,1,{'waypoint': 1},waypoint
13394,22.98573503911784,113.11291148985266,waypoint,1,1,{'waypoint': 1},waypoint
13395,22.985604070717958,113.51379566186488,waypoint,1,1,{'waypoint': 1},waypoint
13396,22.985989315776195,113.53842164793835,waypoint,1,1,{'waypoint': 1},waypoint
13397,22.986072347790937,113.0812270162278,waypoint,1,1,{'waypoint': 1},turn_point
13398,22.98623542896435,113.09244981086368,waypoint,1,1,{'waypoint': 1},waypoint
13399,22.98646918571577,113.13760979730945,waypoint,1,1,{'waypoint': 1},turn_point
13400,22.986456796956542,113.14133525643437,waypoint,1,1,{'waypoint': 1},waypoint
13401,22.98645526971194,113.15594029042981,waypoint,1,1,{'waypoint': 1},turn_point
13402,22.98643945294156,113.15707751902511,waypoint,1,1,{'waypoint': 1},merge_point
13403,22.986386331002908,113.15800729045762,waypoint,1,1,{'waypoint': 1},turn_point
13404,22.98608031786872,113.50910177736829,waypoint,1,1,{'waypoint': 1},waypoint
13405,22.986699482179606,113.08079117438913,waypoint,1,1,{'waypoint': 1},turn_point
13406,22.986586557248557,113.10178454448604,waypoint,1,1,{'waypoint': 1},waypoint
13407,22.98682625993782,113.12745634824526,waypoint,1,1,{'waypoint': 1},turn_point
13408,22.98696489023962,113.13948671132258,waypoint,1,1,{'waypoint': 1},turn_point
13409,22.98661234345613,113.14256684435716,waypoint,1,1,{'waypoint': 1},waypoint
13410,22.986889277169222,113.15447987829518,stop_point,1,1,{'stop_point': 1},turn_point
13411,22.986941074182333,113.24771056850312,waypoint,1,1,{'waypoint': 1},waypoint
13412,22.98667859084138,113.31881928399311,stop_point,1,1,{'stop_point': 1},stop_point
13413,22.98655500522007,113.51424670359064,waypoint,1,1,{'waypoint': 1},waypoint
13414,22.98731850083046,113.07936754907686,waypoint,1,1,{'waypoint': 1},turn_point
13415,22.987209856334154,113.08363516504997,waypoint,1,1,{'waypoint': 1},turn_point
13416,22.98745659240328,113.15444150053324,waypoint,1,1,{'waypoint': 1},turn_point
13417,22.987127315212344,113.15955088852843,waypoint,1,1,{'waypoint': 1},merge_point
13418,22.987256026360946,113.51464297142806,waypoint,1,1,{'waypoint': 1},waypoint
13419,22.987414674024112,113.52292627676357,waypoint,1,1,{'waypoint': 1},turn_point
13420,22.987894823950658,112.85435466536356,waypoint,1,1,{'waypoint': 1},waypoint
13421,22.987607661627248,113.08020757157566,waypoint,1,1,{'waypoint': 1},turn_point
13422,22.987856800530935,113.08516074537299,waypoint,1,1,{'waypoint': 1},waypoint
13423,22.98751039703695,113.14089463238011,waypoint,1,1,{'waypoint': 1},turn_point
13424,22.98774814105195,113.14639053948576,waypoint,1,1,{'waypoint': 1},turn_point
13425,22.987748442068963,113.15201356562198,stop_point,1,1,{'stop_point': 1},turn_point
13426,22.98754040206535,113.15259819577453,stop_point,1,1,{'stop_point': 1},turn_point
13427,22.98751236501508,113.15413681960658,waypoint,1,1,{'waypoint': 1},turn_point
13428,22.987576165331177,113.15607786611169,waypoint,1,1,{'waypoint': 1},merge_point
13429,22.987654663635,113.40841924641026,waypoint,1,1,{'waypoint': 1},waypoint
13430,22.98786992467609,113.51267772719385,waypoint,1,1,{'waypoint': 1},waypoint
13431,22.987988092028058,113.52319002930594,waypoint,1,1,{'waypoint': 1},waypoint
13432,22.988176876604932,112.975647634924,waypoint,1,1,{'waypoint': 1},turn_point
13433,22.98813430104696,113.0800642599963,waypoint,1,1,{'waypoint': 1},turn_point
13434,22.98826301130713,113.08170402899921,waypoint,1,1,{'waypoint': 1},turn_point
13435,22.988090711256266,113.14283056315803,waypoint,1,1,{'waypoint': 1},turn_point
13436,22.98842240916464,113.14302771223011,waypoint,1,1,{'waypoint': 1},turn_point
13437,22.988306686498515,113.14494406984396,waypoint,1,1,{'waypoint': 1},merge_point
13438,22.98834073238661,113.1518122457622,waypoint,1,1,{'waypoint': 1},turn_point
13439,22.988367971025635,113.15384066322943,waypoint,1,1,{'waypoint': 1},waypoint
13440,22.988236509528573,113.15438216884294,waypoint,1,1,{'waypoint': 1},waypoint
13441,22.98802310138687,113.15539323842631,waypoint,1,1,{'waypoint': 1},turn_point
13442,22.988494115617648,113.47943563988945,waypoint,1,1,{'waypoint': 1},waypoint
13443,22.988002586462713,113.51467272664266,waypoint,1,1,{'waypoint': 1},waypoint
13444,22.988262073244172,113.52110858507945,waypoint,1,1,{'waypoint': 1},waypoint
13445,22.988481687275954,113.52218954321235,waypoint,1,1,{'waypoint': 1},turn_point
13446,22.98822050547942,113.52301994002632,waypoint,1,1,{'waypoint': 1},turn_point
13447,22.988181193852817,113.53732598187484,waypoint,1,1,{'waypoint': 1},waypoint
13448,22.988738551448044,113.07657134782666,waypoint,1,1,{'waypoint': 1},merge_point
13449,22.988646296771503,113.08106196141445,waypoint,1,1,{'waypoint': 1},turn_point
13450,22.988528215956357,113.08467507216353,waypoint,1,1,{'waypoint': 1},waypoint
13451,22.988795676413357,113.14318714289891,waypoint,1,1,{'waypoint': 1},turn_point
13452,22.98876607487174,113.15600461654434,waypoint,1,1,{'waypoint': 1},turn_point
13453,22.988877705026724,113.52066820422745,waypoint,1,1,{'waypoint': 1},waypoint
13454,22.988625288493747,113.52102724735579,waypoint,1,1,{'waypoint': 1},waypoint
13455,22.988764257195438,113.52250215922709,waypoint,1,1,{'waypoint': 1},turn_point
13456,22.98904828605087,112.84992967819483,waypoint,1,1,{'waypoint': 1},waypoint
13457,22.98908798850099,112.97509951519604,waypoint,1,1,{'waypoint': 1},turn_point
13458,22.98918491597426,112.97567862151044,waypoint,1,1,{'waypoint': 1},turn_point
13459,22.989210342772928,113.08186864079077,waypoint,1,1,{'waypoint': 1},turn_point
13460,22.989379562739803,113.09057396719618,waypoint,1,1,{'waypoint': 1},waypoint
13461,22.989290330369318,113.14491523246689,waypoint,1,1,{'waypoint': 1},merge_point
13462,22.989364930969472,113.15412242909743,waypoint,1,1,{'waypoint': 1},waypoint
13463,22.9891068536197,113.15772370948363,waypoint,1,1,{'waypoint': 1},merge_point
13464,22.989304972461976,113.51505442248674,waypoint,1,1,{'waypoint': 1},turn_point
13465,22.98965566393186,113.07900626913259,waypoint,1,1,{'waypoint': 1},turn_point
13466,22.98987795903313,113.08192098487615,waypoint,1,1,{'waypoint': 1},waypoint
13467,22.989813642028125,113.1446144854581,turn_point,1,1,{'turn_point': 1},merge_point
13468,22.989539337946873,113.14528640287064,waypoint,1,1,{'waypoint': 1},turn_point
13469,22.989978445202006,113.15180689899205,waypoint,1,1,{'waypoint': 1},merge_point
13470,22.989992159281343,113.51537942995465,waypoint,1,1,{'waypoint': 1},turn_point
13471,22.989594977206643,113.51581806104399,waypoint,1,1,{'waypoint': 1},waypoint
13472,22.98958478430675,113.52210993723345,waypoint,1,1,{'waypoint': 1},turn_point
13473,22.99042764622699,113.08124657022859,waypoint,1,1,{'waypoint': 1},waypoint
13474,22.990303900264742,113.15381972316581,waypoint,1,1,{'waypoint': 1},waypoint
13475,22.990226257158252,113.1559406298849,waypoint,1,1,{'waypoint': 1},waypoint
13476,22.990402269450414,113.15824880107239,waypoint,1,1,{'waypoint': 1},turn_point
13477,22.990443256312105,113.24678004236375,waypoint,1,1,{'waypoint': 1},turn_point
13478,22.990024197695703,113.5156773172314,waypoint,1,1,{'waypoint': 1},turn_point
13479,22.990355116868177,113.51695390779156,waypoint,1,1,{'waypoint': 1},waypoint
13480,22.990920472288394,113.1457985449303,waypoint,1,1,{'waypoint': 1},turn_point
13481,22.990719957736857,113.15948852567047,waypoint,1,1,{'waypoint': 1},waypoint
13482,22.990587370969294,113.15976409384179,waypoint,1,1,{'waypoint': 1},turn_point
13483,22.990572292854843,113.16192506047629,waypoint,1,1,{'waypoint': 1},waypoint
13484,22.990927258144886,113.24624250627286,waypoint,1,1,{'waypoint': 1},turn_point
13485,22.99075450308409,113.53745035112883,waypoint,1,1,{'waypoint': 1},turn_point
13486,22.99096212491157,116.60236537097626,waypoint,1,1,{'waypoint': 1},waypoint
13487,22.991078679568936,113.15524456062143,waypoint,1,1,{'waypoint': 1},merge_point
13488,22.991433521150793,113.51674669327494,waypoint,1,1,{'waypoint': 1},waypoint
13489,22.99120784383964,113.51706943149205,waypoint,1,1,{'waypoint': 1},waypoint
13490,22.991285064431935,113.52038894983548,waypoint,1,1,{'waypoint': 1},waypoint
13491,22.99176726091809,112.85130539971915,waypoint,1,1,{'waypoint': 1},waypoint
13492,22.991809662628942,113.0724686071777,waypoint,1,1,{'waypoint': 1},turn_point
13493,22.991774787601628,113.0774441175985,waypoint,1,1,{'waypoint': 1},turn_point
13494,22.991551239285613,113.0777025555987,waypoint,1,1,{'waypoint': 1},turn_point
13495,22.991723426471857,113.14957933068473,waypoint,1,1,{'waypoint': 1},merge_point
13496,22.991597738256793,113.15206035034754,waypoint,1,1,{'waypoint': 1},waypoint
13497,22.991627316410238,113.15754323115756,waypoint,1,1,{'waypoint': 1},waypoint
13498,22.991538394697724,113.24790080936995,waypoint,1,1,{'waypoint': 1},turn_point
13499,22.99152799177158,113.5202491450928,waypoint,1,1,{'waypoint': 1},waypoint
13500,22.991816776761528,113.53498480622429,waypoint,1,1,{'waypoint': 1},merge_point
13501,22.991665005578486,113.53714433824692,waypoint,1,1,{'waypoint': 1},bifurcation_point
13502,22.99235844538505,112.85047964948758,waypoint,1,1,{'waypoint': 1},waypoint
13503,22.992120507306428,113.0781330284188,waypoint,1,1,{'waypoint': 1},turn_point
13504,22.99207067912881,113.15718971588879,waypoint,1,1,{'waypoint': 1},merge_point
13505,22.99230152272012,113.53713452495616,stop_point,1,1,{'stop_point': 1},merge_point
13506,22.992297808384865,113.53801449694514,waypoint,1,1,{'waypoint': 1},bifurcation_point
13507,22.9922759621112,113.53865372153462,waypoint,1,1,{'waypoint': 1},bifurcation_point
13508,22.992652043959723,113.13257180518028,waypoint,1,1,{'waypoint': 1},waypoint
13509,22.99253446521153,113.15000031096768,waypoint,1,1,{'waypoint': 1},merge_point
13510,22.992678826488206,113.15583021960288,waypoint,1,1,{'waypoint': 1},turn_point
13511,22.992929455558844,113.15724619328017,waypoint,1,1,{'waypoint': 1},merge_point
13512,22.992957459946812,113.16071970713847,waypoint,1,1,{'waypoint': 1},turn_point
13513,22.99278979495014,113.43195071256116,turn_point,1,1,{'turn_point': 1},turn_point
13514,22.992825171364984,113.51828752836546,waypoint,1,1,{'waypoint': 1},waypoint
13515,22.99253985404153,113.51854979060724,waypoint,1,1,{'waypoint': 1},waypoint
13516,22.992868274248547,113.53864582017292,turn_point,1,1,{'turn_point': 1},bifurcation_point
13517,22.993089448983408,113.15946723900565,waypoint,1,1,{'waypoint': 1},turn_point
13518,22.99319968425729,113.51870096379992,waypoint,1,1,{'waypoint': 1},waypoint
13519,22.99300847012016,113.51921238896354,waypoint,1,1,{'waypoint': 1},turn_point
13520,22.99328545662832,113.53640730132364,waypoint,1,1,{'waypoint': 1},merge_point
13521,22.993124493370352,113.53952375366836,turn_point,1,1,{'turn_point': 1},turn_point
13522,22.993039372748783,113.57636446265548,waypoint,1,1,{'waypoint': 1},waypoint
13523,22.99394583559129,113.16087787023504,waypoint,1,1,{'waypoint': 1},turn_point
13524,22.993798213996385,113.2481959879533,waypoint,1,1,{'waypoint': 1},turn_point
13525,22.99386516895965,113.52019067052376,waypoint,1,1,{'waypoint': 1},turn_point
13526,22.99378339340015,113.53583293654142,waypoint,1,1,{'waypoint': 1},turn_point
13527,22.993882338967936,113.53686854474832,waypoint,1,1,{'waypoint': 1},merge_point
13528,22.99424481258005,113.07111180020902,waypoint,1,1,{'waypoint': 1},turn_point
13529,22.99428052753338,113.07335411869272,waypoint,1,1,{'waypoint': 1},merge_point
13530,22.994241303386584,113.07653065056711,waypoint,1,1,{'waypoint': 1},turn_point
13531,22.99430230430481,113.153460880785,waypoint,1,1,{'waypoint': 1},turn_point
13532,22.9943690668974,113.24867533239089,stop_point,1,1,{'stop_point': 1},turn_point
13533,22.9942033920396,113.51476912410631,waypoint,1,1,{'waypoint': 1},waypoint
13534,22.994363104409217,113.51767804331224,waypoint,1,1,{'waypoint': 1},turn_point
13535,22.99414213978063,113.53545189433683,waypoint,1,1,{'waypoint': 1},turn_point
13536,22.994157416396458,113.53581348880343,waypoint,1,1,{'waypoint': 1},turn_point
13537,22.994010784315623,113.54138276149696,turn_point,1,1,{'turn_point': 1},turn_point
13538,22.994977526327254,113.51874730386187,waypoint,1,1,{'waypoint': 1},turn_point
13539,22.994946352325968,113.51955510305847,waypoint,1,1,{'waypoint': 1},turn_point
13540,22.994690106528772,113.5354671144206,waypoint,1,1,{'waypoint': 1},turn_point
13541,22.995470385237304,113.07023701096799,waypoint,1,1,{'waypoint': 1},waypoint
13542,22.995451177492892,113.07267016573661,waypoint,1,1,{'waypoint': 1},waypoint
13543,22.995251535681767,113.25029099200107,stop_point,1,1,{'stop_point': 1},turn_point
13544,22.995001226992137,113.51786290989199,waypoint,1,1,{'waypoint': 1},turn_point
13545,22.995447847039976,113.5199439711005,waypoint,1,1,{'waypoint': 1},merge_point
13546,22.99523594250287,113.53191558528368,waypoint,1,1,{'waypoint': 1},turn_point
13547,22.995822545517015,113.07231713346926,waypoint,1,1,{'waypoint': 1},waypoint
13548,22.995653526384295,113.08318481887942,waypoint,1,1,{'waypoint': 1},waypoint
13549,22.99563161832694,113.2501753905707,turn_point,1,1,{'turn_point': 1},turn_point
13550,22.995753254838334,113.25062630072341,waypoint,1,1,{'waypoint': 1},turn_point
13551,22.995771778642002,113.5193438393096,waypoint,1,1,{'waypoint': 1},merge_point
13552,22.995885245832913,113.57902992469224,waypoint,1,1,{'waypoint': 1},waypoint
13553,22.99603346119961,113.06525704050414,waypoint,1,1,{'waypoint': 1},waypoint
13554,22.996454027733137,113.09707698228999,waypoint,1,1,{'waypoint': 1},waypoint
13555,22.996175560684513,113.16143664257832,waypoint,1,1,{'waypoint': 1},turn_point
13556,22.996070766768987,113.16172800749894,waypoint,1,1,{'waypoint': 1},turn_point
13557,22.996011450584795,113.51011132678184,waypoint,1,1,{'waypoint': 1},waypoint
13558,22.9963390299259,113.51748710211916,waypoint,1,1,{'waypoint': 1},turn_point
13559,22.996047496720767,113.51768536545066,waypoint,1,1,{'waypoint': 1},turn_point
13560,22.99632753524002,113.51833279686909,waypoint,1,1,{'waypoint': 1},turn_point
13561,22.996369251357507,113.5192207356107,waypoint,1,1,{'waypoint': 1},merge_point
13562,22.9962093090216,113.5350063430995,waypoint,1,1,{'waypoint': 1},turn_point
13563,22.996804658896004,113.07404140612184,waypoint,1,1,{'waypoint': 1},turn_point
13564,22.996966791583574,113.07524377007313,stop_point,1,1,{'stop_point': 1},turn_point
13565,22.996877017643655,113.16144717506181,waypoint,1,1,{'waypoint': 1},waypoint
13566,22.996510123696055,113.16178748705869,waypoint,1,1,{'waypoint': 1},turn_point
13567,22.99652947782749,113.25039358684835,turn_point,1,1,{'turn_point': 1},turn_point
13568,22.99658654389596,113.51892885917725,waypoint,1,1,{'waypoint': 1},turn_point
13569,22.99663421990782,113.51940274197139,waypoint,1,1,{'waypoint': 1},merge_point
13570,22.997268579590738,113.06413850015576,waypoint,1,1,{'waypoint': 1},waypoint
13571,22.997146886545348,113.07045641311188,waypoint,1,1,{'waypoint': 1},waypoint
13572,22.99743356990887,113.07067431475369,waypoint,1,1,{'waypoint': 1},waypoint
13573,22.997060202725017,113.07463187441594,waypoint,1,1,{'waypoint': 1},turn_point
13574,22.997070734285828,113.24994546821621,stop_point,1,1,{'stop_point': 1},merge_point
13575,22.997130684434175,113.25134039723542,waypoint,1,1,{'waypoint': 1},turn_point
13576,22.9971078836068,113.25167390066048,waypoint,1,1,{'waypoint': 1},turn_point
13577,22.997383922355436,113.41830702703356,turn_point,1,1,{'turn_point': 1},turn_point
13578,22.997275935165728,113.51970259507469,waypoint,1,1,{'waypoint': 1},turn_point
13579,22.99736022615167,113.53532454376032,waypoint,1,1,{'waypoint': 1},bifurcation_point
13580,22.99706051903864,113.57744533565416,stop_point,1,1,{'stop_point': 1},stop_point
13581,22.997838223979315,113.06564129408295,waypoint,1,1,{'waypoint': 1},waypoint
13582,22.997583922512966,113.0720970371163,waypoint,1,1,{'waypoint': 1},merge_point
13583,22.99783139565177,113.07347712771717,waypoint,1,1,{'waypoint': 1},turn_point
13584,22.997960911044764,113.07384047178499,waypoint,1,1,{'waypoint': 1},turn_point
13585,22.997948170749968,113.07475083925445,stop_point,1,1,{'stop_point': 1},turn_point
13586,22.997855854429936,113.15784269434876,waypoint,1,1,{'waypoint': 1},waypoint
13587,22.997752236195634,113.16012115723413,waypoint,1,1,{'waypoint': 1},merge_point
13588,22.997537243212108,113.16181100018518,waypoint,1,1,{'waypoint': 1},waypoint
13589,22.99792273514873,113.1626855201042,waypoint,1,1,{'waypoint': 1},turn_point
13590,22.997696548034586,113.25174768100464,waypoint,1,1,{'waypoint': 1},turn_point
13591,22.997583548485515,113.2523271393228,waypoint,1,1,{'waypoint': 1},turn_point
13592,22.997687029654855,113.53309723581702,waypoint,1,1,{'waypoint': 1},turn_point
13593,22.99762936482731,113.53535686261263,waypoint,1,1,{'waypoint': 1},bifurcation_point
13594,22.997741766828845,113.53757928196974,stop_point,1,1,{'stop_point': 1},stop_point
13595,22.998316980250102,113.0690888341831,waypoint,1,1,{'waypoint': 1},waypoint
13596,22.998045350125857,113.07217300495981,waypoint,1,1,{'waypoint': 1},merge_point
13597,22.998485893407555,113.07432631018128,stop_point,1,1,{'stop_point': 1},turn_point
13598,22.99837831603434,113.1613196520346,waypoint,1,1,{'waypoint': 1},turn_point
13599,22.998214710410668,113.25153243372078,waypoint,1,1,{'waypoint': 1},merge_point
13600,22.99809702331228,113.5182204243649,waypoint,1,1,{'waypoint': 1},turn_point
13601,22.998271597187653,113.51864590556616,waypoint,1,1,{'waypoint': 1},turn_point
13602,22.998110868895548,113.51966440671035,waypoint,1,1,{'waypoint': 1},turn_point
13603,22.998134975875224,113.52056369359235,waypoint,1,1,{'waypoint': 1},turn_point
13604,22.998447637882705,113.53046905953818,waypoint,1,1,{'waypoint': 1},turn_point
13605,22.99813876761962,113.53298842341884,waypoint,1,1,{'waypoint': 1},turn_point
13606,22.99817880455449,116.61745251346483,waypoint,1,1,{'waypoint': 1},waypoint
13607,22.998930585345803,113.07240600675199,waypoint,1,1,{'waypoint': 1},turn_point
13608,22.99868860194111,113.07349712835948,waypoint,1,1,{'waypoint': 1},turn_point
13609,22.99875870918403,113.16116208150765,waypoint,1,1,{'waypoint': 1},turn_point
13610,22.99873172323307,113.51816735955116,waypoint,1,1,{'waypoint': 1},turn_point
13611,22.998583651973057,113.51872904880244,waypoint,1,1,{'waypoint': 1},turn_point
13612,22.99878691660566,113.53422220233031,waypoint,1,1,{'waypoint': 1},bifurcation_point
13613,22.998598852231734,113.53689051414958,turn_point,1,1,{'turn_point': 1},turn_point
13614,22.998842468886245,113.53719369036894,stop_point,1,1,{'stop_point': 1},turn_point
13615,22.999140540064566,113.06038345214345,waypoint,1,1,{'waypoint': 1},waypoint
13616,22.99940334329231,113.06792643566595,turn_point,1,1,{'turn_point': 1},turn_point
13617,22.999437646979413,113.06891978735138,waypoint,1,1,{'waypoint': 1},merge_point
13618,22.99930173776451,113.06988504234482,waypoint,1,1,{'waypoint': 1},merge_point
13619,22.99912734240587,113.073909009085,waypoint,1,1,{'waypoint': 1},turn_point
13620,22.99946854115867,113.15909038315178,waypoint,1,1,{'waypoint': 1},waypoint
13621,22.999455700502864,113.16136043938465,waypoint,1,1,{'waypoint': 1},merge_point
13622,22.99922167517602,113.16193121776928,waypoint,1,1,{'waypoint': 1},waypoint
13623,22.999452853531835,113.1621948637001,waypoint,1,1,{'waypoint': 1},turn_point
13624,22.999352513141858,113.2515402082141,waypoint,1,1,{'waypoint': 1},merge_point
13625,22.999413122067267,113.51755180937386,waypoint,1,1,{'waypoint': 1},waypoint
13626,22.999195145102306,113.5195373752338,waypoint,1,1,{'waypoint': 1},turn_point
13627,22.999449675078402,113.53122378987126,waypoint,1,1,{'waypoint': 1},turn_point
13628,22.999354758106666,113.53699562718256,waypoint,1,1,{'waypoint': 1},turn_point
13629,22.999883254657597,113.06211450864065,waypoint,1,1,{'waypoint': 1},turn_point
13630,22.99976190248784,113.06366004351432,waypoint,1,1,{'waypoint': 1},turn_point
13631,22.99977330146934,113.06976036950307,waypoint,1,1,{'waypoint': 1},merge_point
13632,22.99954196047447,113.07255085639366,waypoint,1,1,{'waypoint': 1},turn_point
13633,22.9999295966793,113.11825343234435,waypoint,1,1,{'waypoint': 1},waypoint
13634,22.999766162196615,113.16077201399517,waypoint,1,1,{'waypoint': 1},merge_point
13635,22.99975294686033,113.24911368893011,stop_point,1,1,{'stop_point': 1},stop_point
13636,22.999927535384344,113.25031828287568,waypoint,1,1,{'waypoint': 1},merge_point
13637,22.999726795395063,113.25162870186493,waypoint,1,1,{'waypoint': 1},merge_point
13638,22.99998400587127,113.50831060651704,waypoint,1,1,{'waypoint': 1},waypoint
13639,22.999628061058075,113.51796260452736,waypoint,1,1,{'waypoint': 1},turn_point
13640,22.999718478219744,113.51934912719038,waypoint,1,1,{'waypoint': 1},turn_point
13641,22.99968456022922,113.51967116903784,waypoint,1,1,{'waypoint': 1},turn_point
13642,22.999841095919937,113.52739624723685,waypoint,1,1,{'waypoint': 1},waypoint
13643,22.999539521920703,113.53090713162352,waypoint,1,1,{'waypoint': 1},turn_point
13644,22.999724609005952,113.53164204363095,waypoint,1,1,{'waypoint': 1},turn_point
13645,22.999642585747594,113.53209544606784,waypoint,1,1,{'waypoint': 1},turn_point
13646,22.999730015086215,113.53460681803216,waypoint,1,1,{'waypoint': 1},bifurcation_point
13647,22.999581244781176,113.5382865747493,stop_point,1,1,{'stop_point': 1},turn_point
13648,22.999887149045456,113.53897341574579,turn_point,1,1,{'turn_point': 1},merge_point
13649,23.000192066489397,113.0652633182692,waypoint,1,1,{'waypoint': 1},waypoint
13650,23.000201315026985,113.06986680005615,waypoint,1,1,{'waypoint': 1},turn_point
13651,23.000471178449434,113.07152202489634,waypoint,1,1,{'waypoint': 1},merge_point
13652,23.00042717842409,113.0726711623976,waypoint,1,1,{'waypoint': 1},turn_point
13653,23.00013968487434,113.17333394645202,waypoint,1,1,{'waypoint': 1},waypoint
13654,23.00034882861191,113.25086523831817,waypoint,1,1,{'waypoint': 1},turn_point
13655,23.000995855685783,113.0661093430903,waypoint,1,1,{'waypoint': 1},turn_point
13656,23.000563702842868,113.07113802147687,waypoint,1,1,{'waypoint': 1},turn_point
13657,23.000756441430163,113.161394780157,waypoint,1,1,{'waypoint': 1},waypoint
13658,23.000947262373558,113.17144214922072,waypoint,1,1,{'waypoint': 1},waypoint
13659,23.001039184470777,113.05896155432274,waypoint,1,1,{'waypoint': 1},waypoint
13660,23.00120336228803,113.07139382701315,waypoint,1,1,{'waypoint': 1},merge_point
13661,23.001317580598222,113.16183578277519,waypoint,1,1,{'waypoint': 1},turn_point
13662,23.001107306841703,113.16236359456776,waypoint,1,1,{'waypoint': 1},turn_point
